Exploration_task0 Actions Max,Epoch Time (s),_task0 Returns Min,Policy log std Mean,VF Loss,Policy mu Std,V Predictions Max,R Predictions Min,R Predictions Max,(Previous) Eval Time (s),AverageReturn__task0,R Predictions Std,_task0 Rewards Mean,Policy Loss,_task0 Actions Max,KL Loss,Number of rollouts total,Exploration_task0 Actions Std,_task0 Rewards Max,Q Predictions Min,Policy log std Min,Z variance train,Log Pis Max,Num Paths,_task0 Rewards Min,_task0 Actions Std,Number of env steps total,Total Train Time (s),Z mean train,Q Predictions Mean,QF Loss,Policy mu Mean,_task0 Actions Min,V Predictions Mean,Log Pis Mean,Log Pis Min,Exploration_task0 Returns Max,AverageReturn_all_train_tasks,Exploration_task0 Returns Std,R Predictions Mean,Number of train steps total,Exploration_task0 Returns Mean,Log Pis Std,Exploration_task0 Rewards Max,Q Predictions Std,Policy log std Std,_task0 Rewards Std,Epoch,Policy mu Max,V Predictions Min,Q Predictions Max,_task0 Actions Mean,Policy log std Max,Train Time (s),Sample Time (s),Exploration_task0 Actions Min,RF Loss,_task0 Returns Max,Exploration_task0 Rewards Mean,Exploration_task0 Rewards Min,Exploration_task0 Returns Min,_task0 Returns Mean,Exploration_task0 Rewards Std,V Predictions Std,Exploration_task0 Actions Mean,_task0 Returns Std,KL Divergence,AverageReturn_all_test_tasks,Policy mu Min
1.0,227.8436924619964,-114.1570938,-0.944687,229213.0,5.06407,236189.0,-29.5204,4589.07,25.335444820000703,3070.41107382,954.636,20.4694071588,-39948.7,1.0,9.366258018417284e-05,7629,0.856752,609.625875336,3246.37,-3.8525,0.998437,46.4304,363,-0.881962738642,0.812042,1051000,4805.934355215026,0.00194626,39417.4,3.87586e+07,-1.09667,-1.0,39834.6,20.6145,-1.46264,258580.873127,440.802178843,31740.7298873,453.427,21000,8496.19985402,7.54147,8473.85878347,49207.7,0.785725,60.6697874592,20,38.1855,3411.29,230754.0,0.14671,2.0,96.67195185799937,105.83629578399632,-1.0,1.09735e+06,17494.911855,56.0749190365,-10.9524516175,-1460.88107673,3070.41107382,322.54996712,49410.6,-0.0779359,5946.92373319,0.0009366257581859827,3070.41107382,-33.2921
1.0,229.1666199149986,-113.930303779,-0.625827,558822.0,10.5042,236674.0,-69.8014,1297.81,25.43735670499882,9144.92030939,292.59,60.9661353959,-39492.2,1.0,0.00020559830591082573,7992,0.82708,1083.11333695,3353.78,-3.01094,0.995706,50.5047,363,-0.879924175488,0.8719,1101000,5035.153806571028,0.004607,38863.3,2.92232e+07,0.908675,-1.0,38941.0,24.168,-4.62351,276602.95489,7153.70561439,64577.7022804,103.07,22000,36732.4564863,9.89937,12872.6758703,48949.1,0.930627,109.792108666,21,132.746,3387.26,231940.0,-0.119045,2.0,97.53015967600004,106.19910353399973,-1.0,423641.0,34904.4617626,242.434212809,-11.3180834122,-1508.1513788,9144.92030939,649.325531909,49105.8,0.173852,13385.9078876,0.0020559830591082573,9144.92030939,-27.8232
1.0,229.75140248300522,-105.560417863,-0.576696,238773.0,10.1555,218793.0,-18.6021,1718.22,25.49010085199916,4139.40360152,364.27,27.5960240101,-39325.9,1.0,0.00010681681305868551,8355,0.865423,574.123952657,3527.85,-3.52798,1.00651,49.414,363,-0.844278320455,0.849503,1151000,5264.842596093038,0.0017766,38927.6,5.97175e+07,-2.02767,-1.0,39025.8,22.2511,-2.22147,562298.945923,3359.83778913,118700.704947,211.031,23000,70481.5304918,11.236,13698.7307589,49271.5,1.1117,77.6278418709,22,48.6127,3683.36,218487.0,0.0267009,2.0,97.44214098099837,106.81916065000769,-1.0,588716.0,14661.8687471,465.178101246,-9.91531220398,-1325.89093315,4139.40360152,1066.78896144,49452.7,-0.0679242,5917.0683764,0.0010681680869311094,4139.40360152,-35.3725
1.0,228.94051500100613,-99.2876401116,-0.522051,143994.0,9.92386,219396.0,-50.082,9162.46,25.427900262999174,3693.46637972,1281.72,24.6231091981,-42151.4,1.0,0.00010047918476630002,8718,0.847194,507.590872195,3648.47,-3.14801,1.00052,47.5175,363,-0.853139187165,0.793153,1201000,5493.56010859904,0.00271944,41585.6,5.65556e+07,-1.58151,-1.0,42368.9,22.8961,-1.33898,175858.60624,2735.26609905,54529.5439736,416.134,24000,35574.4736487,10.3072,8417.9796591,51129.2,1.01823,69.8595954356,23,64.924,3970.96,218793.0,0.139185,2.0,97.5799645799998,105.93265015800716,-1.0,353637.0,16222.3359233,234.791526081,-10.1391459395,-1507.28833526,3693.46637972,777.426763772,51612.1,0.0563056,5775.82760775,0.0010047918185591698,3693.46637972,-46.929
1.0,228.74512685600348,-114.227379058,-0.486889,152223.0,10.6869,186605.0,-133.162,7350.94,25.205359793999378,4018.59401271,851.902,26.7906267514,-41377.0,1.0,6.853936065454036e-05,9081,0.862415,697.160898637,3550.34,-2.66169,1.00006,50.1496,363,-0.88196227963,0.927303,1251000,5722.392921715038,0.00233116,40789.6,2.7123e+07,-0.583082,-1.0,41216.6,22.0151,-1.46621,175204.173528,2718.34290645,53600.9187726,240.976,25000,34526.7278701,10.6361,8385.28249674,50955.3,0.851021,81.0772848803,24,80.7169,3752.5,187843.0,-0.0584372,2.0,97.22718912399796,106.31257793800614,-1.0,5463.68,14207.8783469,227.876403942,-9.98537436636,-1304.55432723,4018.59401271,745.324979014,51253.7,0.065216,5865.23100901,0.0006853935774415731,4018.59401271,-56.2182
1.0,228.68659500601643,-114.224338157,-0.518876,320606.0,10.0968,234514.0,-103.761,6572.02,25.293466857001476,3480.37567938,794.449,23.2025045292,-40905.8,1.0,4.5357133785728365e-05,9444,0.84429,483.396463789,3643.94,-3.48695,0.998085,47.8428,363,-0.881947473056,0.830271,1301000,5951.180854075055,0.00143935,40365.1,7.88268e+07,-0.790403,-1.0,41383.0,23.8299,-4.02441,205296.440353,5459.46230921,49184.131923,242.797,26000,31869.6418701,9.53748,8852.20826826,51021.1,0.907784,61.8166610275,25,81.8874,3923.27,230267.0,0.0435716,2.0,97.53201961399827,105.86110853501668,-1.0,15708.7,16760.8734201,210.339636342,-10.8679911348,-1186.72613272,3480.37567938,753.362109057,51541.3,0.118932,5887.85632583,0.0004535713233053684,3480.37567938,-53.8378
1.0,228.86317645500822,-112.713689172,-0.564714,389244.0,9.63313,215796.0,-77.464,5317.11,25.39608342200154,3377.62704357,578.574,22.5175136238,-40378.7,1.0,4.8745761887403205e-05,9807,0.796757,478.643524969,3886.83,-4.10489,1.00227,46.7604,363,-0.880003428706,0.845304,1351000,6180.29869095906,0.00194635,40038.6,7.24779e+07,-0.155112,-1.0,40676.8,21.1966,-3.25171,168197.585003,2839.990805,52542.9547526,231.388,27000,28059.1772308,10.2148,8395.82420502,50805.1,0.985582,59.7069185894,26,64.0953,3775.33,211266.0,0.0945964,2.0,97.28563207299885,106.18146096000783,-1.0,9911.37,16239.2179761,185.190569723,-8.82279926655,-1549.32908594,3377.62704357,546.440355466,51539.8,0.117125,6034.4305498,0.00048745761159807444,3377.62704357,-43.3512
1.0,228.3464655170028,-103.728837683,-0.445682,83552.8,10.1728,217423.0,-21.4241,6317.74,25.650531185001455,2916.58264944,559.568,19.4438843296,-41522.3,1.0,3.2841631764313206e-05,10170,0.80208,392.88069558,3453.4,-4.42753,1.00204,47.3198,363,-0.797904267804,0.765565,1401000,6408.166463080064,0.00192833,41108.9,4.41959e+07,-0.715149,-1.0,41562.2,21.9411,-3.24508,318288.561139,5022.0292956,52340.947149,161.49,28000,31067.762604,10.5614,21842.0033552,51737.5,1.0292,47.5257631509,27,62.0757,3644.95,218026.0,0.0885957,2.0,96.45275105400287,106.24318327799847,-1.0,11450.7,14817.5826799,205.047233186,-10.3555945997,-1326.6956486,2916.58264944,582.735273589,52204.1,0.0715246,5308.47111276,0.0003284163249190897,2916.58264944,-39.2199
1.0,227.91379062598935,-106.198453926,-0.514726,311584.0,9.69805,223946.0,-34.862,8515.44,25.172695736000605,4127.13889974,675.078,27.5142593316,-39645.3,1.0,7.637718226760626e-05,10533,0.842173,477.888952372,3082.45,-4.68175,1.00014,46.0154,363,-0.863659944469,0.775315,1451000,6636.395692976048,0.00230668,39098.8,5.44458e+07,-0.902386,-1.0,39170.3,22.1819,-3.11182,308114.546495,1071.27497437,71407.1831625,212.439,29000,40955.535565,10.1232,22555.0124903,50502.7,1.02043,65.6290187834,28,59.4669,2985.61,220950.0,0.0382095,2.0,96.9327622310011,105.80833265898764,-1.0,96854.3,16622.2438052,270.306534729,-9.04080049501,-1185.44340241,4127.13889974,811.773809903,50826.2,0.00170399,6092.5173936,0.0007637718226760626,4127.13889974,-39.6489
1.0,229.49579563599764,-109.056058301,-0.572798,1.56906e+06,11.6024,238575.0,-31.7575,9709.62,25.48934468099833,3160.34048329,966.081,21.0689365553,-41915.5,1.0,7.485938840545714e-05,10896,0.830074,514.507318821,3176.57,-5.11977,0.997104,48.0322,363,-0.835545038683,0.77048,1501000,6865.665273718054,0.00257353,41690.6,1.30548e+08,-1.57332,-1.0,42750.5,24.2511,-3.30613,292801.185575,3904.52784782,74520.9582724,286.837,30000,42961.5443008,10.3998,13966.490028,52358.6,1.25732,58.762848445,29,51.8569,3657.2,231983.0,0.00761298,2.0,97.7478472799994,106.2586036749999,-1.0,137034.0,18331.0396555,283.546192385,-8.85032502253,-1346.29509538,3160.34048329,875.82212345,53358.6,-0.0243222,6166.8006594,0.0007485938840545714,3160.34048329,-47.7157
1.0,228.6346956730158,-90.5637158741,-0.602675,173376.0,11.77,221957.0,-11.3373,7488.67,25.263442111001496,2830.39788455,703.655,18.8693192303,-42211.3,1.0,0.0001182371997856535,11259,0.810329,699.002294482,3009.22,-5.02175,0.998591,46.5211,363,-0.756726884469,0.703074,1551000,7094.513475357069,0.0032387,41730.7,7.55446e+07,-1.53714,-1.0,42115.7,22.488,-1.96729,361984.762073,4012.12894437,87125.1891114,227.058,31000,44907.3271685,10.6772,20894.825102,52316.0,1.3007,64.7710823115,30,61.4671,3110.31,223242.0,-0.0505496,2.0,97.34856765899895,106.02268590301537,-1.0,35593.9,22449.4085124,296.388359312,-9.2006665005,-1191.00196132,2830.39788455,982.313013751,52625.0,-0.022207,6324.8161468,0.0011823719833046198,2830.39788455,-49.1852
1.0,229.94117752498641,-107.350713827,-0.684199,334325.0,10.6443,218244.0,-41.6137,12877.1,25.47734082900206,3927.87537047,928.83,26.1858358031,-41818.6,1.0,7.001875201240182e-05,11622,0.817535,1619.81257885,2898.88,-4.99651,1.00083,46.7384,363,-0.792111935172,0.797383,1601000,7324.439643647051,0.00320561,41225.4,6.96979e+07,-1.2636,-1.0,42182.8,22.6907,-3.31226,372980.03191,3881.47840475,88457.5062864,280.326,32000,42076.2986771,9.879,21382.9295867,52368.1,1.28562,94.919758709,31,69.7156,3021.47,217005.0,-0.0668421,2.0,97.94798537099996,106.5158513249844,-1.0,21136.8,32734.045245,277.703571269,-9.76775810701,-1278.16696057,3927.87537047,1091.76852721,53091.0,-0.0354849,8143.83326706,0.0007001875201240182,3927.87537047,-45.9822
1.0,229.9392761990057,-88.677016393,-0.634534,263899.0,10.3521,180672.0,-36.8881,13758.1,25.462320274997182,2898.87247541,871.221,19.3258165027,-41626.6,1.0,0.00023310845426749438,11985,0.803946,396.020772006,2916.44,-4.68783,1.0002,46.4005,363,-0.739020405768,0.799055,1651000,7554.56677304306,0.00431908,41193.5,6.06557e+07,-1.84353,-1.0,41501.5,21.5241,-3.32126,361613.78668,3563.87340001,64763.0625117,310.655,33000,32629.5321953,9.1375,21307.9653128,51710.9,1.26605,46.7089927634,32,68.8276,3197.28,178775.0,0.00444797,2.0,97.95016785299958,106.52678807100892,-1.0,7329.02,14253.2676157,215.354912489,-10.355418324,-1373.97305462,2898.87247541,737.022795837,51796.7,-0.0368736,5109.64156795,0.0023310845717787743,2898.87247541,-45.5264
1.0,229.76550373099963,-112.527209581,-0.71242,178317.0,9.12973,234105.0,-25.8677,10251.3,25.65134445699732,4175.33193717,1032.06,27.8355462478,-42364.9,1.0,2.628605034260545e-05,12348,0.825635,763.758302194,3085.68,-4.93279,1.00212,50.5014,363,-0.874827027627,0.807826,1701000,7784.426271693059,0.00120936,41890.7,7.84622e+07,-1.20145,-1.0,42287.6,22.6349,-3.57776,340135.929038,3541.32749529,78524.1602787,288.434,34000,43787.5368213,10.0656,21223.8707661,52626.7,1.14312,71.5118116136,33,74.2031,3114.29,231002.0,-0.0615574,2.0,97.24490054399939,106.86925873000291,-1.0,31929.1,34595.5431106,288.997743021,-11.4976240372,-1244.79376412,4175.33193717,933.385862411,53016.6,-0.0399988,8346.63794647,0.0002628604997880757,4175.33193717,-43.3204
1.0,229.58056514399868,-94.5065478951,-0.609234,297074.0,10.3436,207031.0,-31.1436,12057.9,25.744816771999467,5221.59815529,939.178,34.8106543686,-43067.2,1.0,1.8745271518127993e-05,12711,0.824398,2133.71412251,2679.66,-4.94179,0.999549,48.7301,363,-0.697829880142,0.803437,1751000,8013.735198808061,0.001355,42511.7,3.5203e+07,-1.64182,-1.0,42748.3,22.2255,-1.67555,369128.705962,2929.5988508,86467.2536644,284.949,35000,46802.0901251,10.6052,20551.6263463,53064.8,1.23754,132.481543608,34,69.982,3151.3,206045.0,-0.0340803,2.0,97.13243290299943,106.70331546899979,-1.0,19238.7,34607.0659324,308.893794826,-9.4103134958,-1382.59229093,5221.59815529,971.762553,53226.0,-0.00782495,9931.97174817,0.0001874527079053223,5221.59815529,-46.3163
1.0,229.660365456999,-105.938838179,-0.629952,226578.0,10.5972,195098.0,-22.4881,10775.9,25.473613957998168,4587.56156894,658.446,30.5837437929,-42311.8,1.0,5.747620161855593e-05,13074,0.858328,970.852134433,2218.71,-5.11443,0.999004,49.8823,363,-0.907985560537,0.834524,1801000,8243.734231797063,0.00276428,41715.0,5.40686e+07,-1.09134,-1.0,42138.8,22.5284,-1.43592,377127.375332,3223.11622368,106668.106841,212.654,36000,60311.6787664,10.4712,21246.3380837,52811.6,1.16144,91.0309199919,35,72.21,3042.52,192617.0,-0.027247,2.0,97.74227515800158,106.44447634099924,-1.0,5563.35,29771.6426439,398.057079858,-9.78447407712,-1228.23383611,4587.56156894,1377.19331305,53036.1,-0.0446928,8818.36853295,0.0005747620016336441,4587.56156894,-49.548
1.0,230.82647750400065,-71.7683714205,-0.563803,135501.0,12.1198,214220.0,-10.2721,12909.5,25.81293600200297,7779.17025042,855.48,51.8611350028,-42984.5,1.0,3.840019053313881e-05,13437,0.820844,909.879728413,2434.48,-4.92477,0.999392,49.8382,363,-0.668122338678,0.840629,1851000,8474.397891455063,0.00138776,42381.3,6.10664e+07,-1.77081,-1.0,42822.8,22.2894,0.411881,403065.624501,9190.58543606,74441.227725,298.612,37000,41605.1148394,10.0519,21273.0067969,53170.1,1.15967,114.197652715,36,71.1872,2980.86,211438.0,0.0542481,2.0,98.38111607999963,106.63242542199805,-1.0,17672.1,26689.0387014,274.59375794,-9.3787268816,-1192.60350176,7779.17025042,779.439915906,53612.9,-0.0111138,11193.9793568,0.0003840019053313881,7779.17025042,-57.8231
1.0,230.3000139649921,-87.2594008279,-0.541447,116013.0,12.4188,245542.0,-21.8304,12142.0,25.65121414299938,7566.45403758,644.808,50.4430269172,-41091.3,1.0,5.28905657120049e-05,13800,0.811741,1333.88440578,1651.15,-4.94816,1.0013,49.4122,363,-0.903999999913,0.812194,1901000,8704.415579906059,0.00226211,40522.9,3.96358e+07,-1.62518,-1.0,41005.0,22.2836,0.0730083,344333.345784,3512.36733134,77546.1386062,217.817,38000,44273.5137376,10.3113,19930.2907814,52445.9,1.14438,129.057902827,37,82.8585,2450.02,243594.0,0.0575333,2.0,97.80965604100129,106.83914378099144,-1.0,88136.2,37109.3650055,292.205190668,-9.39835627767,-1236.9858731,7566.45403758,762.377922476,52849.1,0.078233,12208.0707966,0.000528905657120049,7566.45403758,-56.9595
1.0,229.03236634199493,-100.621329628,-0.441335,130251.0,13.3799,232475.0,-9.5794,10190.9,25.369317710999894,5750.55594272,878.902,38.3370396182,-44640.4,1.0,7.182481203926727e-05,14163,0.814535,833.947545292,1698.64,-5.07078,1.00026,51.3241,363,-0.776286906821,0.827731,1951000,8933.694366449059,0.00287884,44075.0,4.31059e+07,-2.03714,-1.0,44473.6,24.0257,-6.82474,418073.924991,13233.0974347,79912.0286247,325.432,39000,42024.4148434,11.1482,19196.2027535,54953.7,1.0928,95.5074391884,38,74.7057,2614.42,229380.0,0.169903,2.0,97.29409520699846,106.36895342399657,-1.0,264609.0,33590.7129927,277.361137966,-8.80636390425,-1175.41865707,5750.55594272,823.601462155,55333.6,0.212317,11120.1356491,0.000718248076736927,5750.55594272,-61.8582
1.0,230.81045888699737,-103.38202048,-0.519431,1.07781e+06,14.1816,243634.0,-11.1439,13495.9,25.61558457299907,4638.96297214,1867.78,30.9264198142,-43435.5,1.0,1.0771579582069535e-05,14526,0.822942,1060.0439569,1693.78,-4.76559,0.999618,48.4786,363,-0.833012459736,0.789067,2001000,9164.643541808056,0.000903108,42775.3,3.41229e+07,-1.55437,-1.0,42704.2,22.5714,-1.81772,423139.099574,6029.15288982,100768.407782,690.195,40000,51344.3767112,10.6306,21831.0512791,54253.2,1.18124,88.6630260385,39,83.6518,1813.1,245112.0,0.104463,2.0,97.92759760099943,107.26727671299886,-1.0,1.17136e+06,31194.0712507,338.872886294,-9.38000898498,-1500.03939222,4638.96297214,933.888010292,54204.3,0.164779,8744.32843021,0.00010771579400170594,4638.96297214,-68.1472
1.0,232.1239943509936,-82.4638152024,-0.594954,536044.0,13.887,217380.0,-9.21713,12444.0,25.755141529996763,10328.141925,1094.35,68.8542794998,-42649.5,1.0,0.00017838759231381118,14889,0.808258,1494.48269988,1543.53,-5.3428,1.00001,52.3668,363,-0.621794702128,0.845127,2051000,9396.551131602055,0.00406502,41991.0,6.87127e+07,-1.22355,-1.0,43217.9,22.2884,-2.88562,383926.526429,2991.2187468,104477.71066,372.854,41000,56221.2588547,11.5972,22700.9519247,53936.0,1.18139,145.672132114,40,83.7146,2218.47,215196.0,-0.0489888,2.0,99.12334710300274,107.24550571799409,-1.0,20984.7,37811.3729051,371.060308441,-10.5054511889,-1422.01425293,10328.141925,1102.93647527,54906.1,-0.0180406,14786.007772,0.001783875864930451,10328.141925,-69.5975
1.0,230.2156472539973,-113.932582078,-0.587631,95460.0,15.8494,252281.0,-11.0986,13019.3,25.539501822000602,5777.55761242,1409.19,38.5170507494,-43362.3,1.0,0.0001398217718815431,15252,0.828475,1006.71416781,1182.59,-5.25354,1.00236,52.0827,363,-0.937998675288,0.824698,2101000,9626.752227735045,0.00342164,42838.0,4.64842e+07,-2.36459,-1.0,43352.9,22.8598,-0.240134,380141.927724,3520.85067409,79892.075147,528.572,42000,37126.5630027,12.2867,15678.4393209,54101.8,1.25952,91.9067494104,41,84.5278,1542.89,248152.0,0.0454871,2.0,98.06374750599934,106.61239792599736,-1.0,104203.0,37253.4295191,245.035315818,-11.1085393829,-1266.09939571,5777.55761242,744.45217105,54530.9,0.0799845,10453.5461349,0.0013982176315039396,5777.55761242,-66.9629
1.0,231.37889969099706,-101.225739057,-0.671251,146392.0,14.7772,204979.0,-22.9378,14856.3,25.525269784000557,2973.76276301,1006.98,19.8250850868,-43431.5,1.0,2.9382519642240368e-05,15615,0.814469,527.544879878,762.233,-4.77835,0.999377,51.5162,363,-0.851127012118,0.793983,2151000,9858.164560790045,0.00161856,42709.7,6.66493e+07,-2.54949,-1.0,43220.8,22.3188,-0.878109,486087.365322,6609.59011522,107124.171951,400.672,43000,54607.9795381,11.7867,16294.2323255,54542.4,1.28126,54.0050296857,42,82.5597,1169.32,203840.0,0.128126,2.0,98.79735475200141,107.05627515499509,-1.0,13664.6,21353.4335648,360.412664951,-9.39872866591,-1363.09521736,2973.76276301,942.162310237,55000.1,-0.00558442,6230.51447663,0.0002938252000603825,2973.76276301,-73.2644
1.0,230.67125184099496,-118.16547915,-0.509888,547990.0,15.6862,218422.0,-39.7887,13878.3,25.559320226002455,1161.61880478,941.842,7.74412536519,-45588.3,1.0,3.3289907150901854e-05,15978,0.815299,287.908080265,660.477,-4.09108,0.99974,51.0641,363,-0.91133696678,0.797309,2201000,10088.66502493204,0.00147135,44888.6,6.20872e+07,-1.84564,-1.0,45141.6,22.129,-1.70172,398285.141608,10102.5484515,98834.0309165,328.049,44000,51814.1702416,12.0796,16037.750446,56067.3,1.24653,31.1571228403,43,90.8186,837.181,215856.0,0.126168,2.0,98.44963270299922,106.66229891199328,-1.0,6004.38,5316.9460459,341.973523595,-10.5017724983,-1434.53535147,1161.61880478,953.983362106,56422.1,0.0510476,1842.28670837,0.00033289907150901854,1161.61880478,-61.3971
1.0,230.3896852939979,-121.149408203,-0.524982,409143.0,17.9702,242599.0,-30.3833,11245.3,25.38959257800161,5905.58890571,1112.84,39.3705927047,-44192.5,1.0,5.359462375054136e-05,16341,0.815528,1498.23191985,380.514,-4.29735,1.00169,52.2462,363,-1.10112883603,0.808338,2251000,10319.404628649032,0.00246956,43629.2,6.35356e+07,-3.59662,-1.0,44607.9,22.4121,-3.20553,464875.892787,9617.39239223,114567.34258,431.402,45000,65721.2442263,12.3777,17278.9330974,55260.0,1.28316,113.477220917,44,105.333,646.719,238144.0,0.0837137,2.0,98.87553661700076,106.12455609899553,-1.0,33436.1,31973.6378555,433.760211893,-10.2608593835,-1350.9190665,5905.58890571,1170.84481751,56116.0,0.022595,10664.0362497,0.0005359462229534984,5905.58890571,-74.0103
1.0,231.42832509501022,-108.608936051,-0.532961,108099.0,17.9749,208065.0,-79.1088,10513.2,25.740207906997966,5230.37110934,895.379,34.869140729,-43479.7,1.0,6.945980567252263e-05,16704,0.8443,1611.08800376,364.543,-4.39882,1.00003,51.0566,363,-0.890213308765,0.809068,2301000,10550.840228273048,0.00252575,42864.0,4.1094e+07,-4.52509,-1.0,43441.8,22.3186,-2.42303,425138.160411,4448.07009326,104056.498981,354.234,46000,57281.9397398,12.7002,22995.6630225,54517.3,1.2824,116.243422335,45,101.536,382.741,206354.0,0.139136,2.0,99.19458171099905,106.49353547701321,-1.0,31064.5,39429.7357183,378.060802283,-10.3741084056,-1216.12873909,5230.37110934,1049.81953806,55016.9,0.00921516,11588.587423,0.0006945980712771416,5230.37110934,-79.3658
1.0,233.50011647800784,-103.022176682,-0.458948,762996.0,20.2973,220540.0,-32.5471,13187.9,25.747847776001436,4289.3894938,1279.18,28.5959299587,-44332.4,1.0,8.86953785084188e-05,17067,0.848766,675.076749853,323.524,-4.39741,1.00479,50.5651,363,-0.863952413832,0.831537,2351000,10784.282601458051,0.00103545,44014.6,6.56954e+07,-3.35433,-1.0,44907.2,22.7608,-1.89334,1336022.64786,608.873615746,125795.08775,504.475,47000,64230.7925747,13.0024,22810.3803823,55549.3,1.29312,83.566826376,46,108.196,280.393,216516.0,0.129077,2.0,100.3898264490017,107.3624422530047,-1.0,99756.7,25144.3000139,423.923230993,-9.40044511535,-1459.50191929,4289.3894938,1163.76154229,56337.6,0.0559349,8617.876804,0.000886953785084188,4289.3894938,-93.3647
1.0,229.840918433998,-116.716888887,-0.470441,584894.0,20.499,248121.0,-11.6377,8605.07,25.69014969300042,6129.86616797,1279.74,40.8657744531,-46087.8,1.0,3.9270624256459996e-05,17430,0.853146,975.1411666,292.845,-4.47758,0.99853,51.5985,363,-0.938006189961,0.842428,2401000,11014.094725501049,0.00154999,45613.8,3.64904e+07,-4.73686,-1.0,45577.4,23.095,-1.69704,756545.622443,6069.74683656,128547.921785,593.156,48000,76697.1919404,13.0393,17530.1471471,57092.4,1.29522,109.090777812,47,102.99,296.221,246019.0,0.0569084,2.0,98.13534837900079,106.0154203619968,-1.0,55099.1,31521.553412,506.201466807,-12.5822749668,-1474.9603097,6129.86616797,1170.37487481,57066.2,0.0166251,10971.5129331,0.0003927062207367271,6129.86616797,-114.38
1.0,230.4062712820014,-104.118499689,-0.388079,144915.0,21.6804,213030.0,-25.934,15915.3,25.662173641001573,7424.97670108,1242.06,49.4998446739,-44908.2,1.0,1.0907305295404512e-05,17793,0.840762,1382.25129456,281.447,-4.36004,1.00101,49.3838,363,-0.844655380125,0.824721,2451000,11244.51548963705,0.00112294,44522.9,8.41237e+07,-4.71849,-1.0,45031.7,23.0065,-2.32347,435891.261353,7631.5800572,112047.975556,461.424,49000,63626.0066364,12.2445,20144.632945,55659.4,1.31903,137.807957392,48,116.697,261.117,212032.0,0.0335823,2.0,98.60506692199851,106.13903071900131,-1.0,26398.3,36632.2592675,419.9316438,-9.31621698026,-1518.59850211,7424.97670108,1052.11240352,56225.1,0.0615963,13056.5162518,0.00010907305113505572,7424.97670108,-90.4349
1.0,230.699746557013,-99.5274856766,-0.361833,477902.0,22.4025,254204.0,-33.0826,13309.9,25.67760935000115,5483.78717179,1226.28,36.5585811453,-44949.2,1.0,7.376740541076288e-05,18156,0.850719,645.528080208,328.75,-4.33811,0.998425,51.6214,363,-0.76760241213,0.847071,2501000,11475.177699082056,0.00196947,44406.3,8.62355e+07,-3.32295,-1.0,45499.3,23.1761,-5.85697,463784.977447,6660.18479489,97818.8878058,427.007,50000,51411.7279657,13.3352,17685.2571009,55440.3,1.28563,86.4984330808,49,152.22,712.319,250001.0,0.0426456,2.0,98.59703419600191,106.42510301100992,-1.0,9939.89,29319.9938332,339.317404574,-10.6034589441,-1587.30723117,5483.78717179,986.134217418,56230.1,0.0250436,9281.89218623,0.000737674068659544,5483.78717179,-106.416
1.0,231.229246625011,-98.7594385124,-0.371084,349053.0,21.2251,236922.0,-61.4958,10310.6,25.640774104998854,6634.80964185,1158.55,44.232064279,-44455.4,1.0,0.00015143517521210015,18519,0.844905,1264.29016667,103.318,-4.59545,0.995873,53.1941,363,-0.85720376495,0.793467,2551000,11706.361406219077,0.00236468,43954.9,7.59663e+07,-4.94738,-1.0,44794.2,23.5415,-3.08381,398132.973283,2737.08932183,108917.547305,480.598,51000,65039.3736979,12.5878,19589.8003748,55126.6,1.27228,124.99468489,50,93.9995,272.676,231682.0,0.0368403,2.0,98.78996826300136,106.79850425701079,-1.0,10415.8,38424.450918,429.259866406,-10.0422096596,-1355.55628458,6634.80964185,1079.03929427,55955.3,0.0507666,11520.5324662,0.0015143516939133406,6634.80964185,-90.035
1.0,231.779312989991,-93.9097317493,-0.305922,264525.0,22.335,244698.0,-16.5329,9963.29,25.595553520000976,6931.36690847,1116.12,46.2091127231,-45863.7,1.0,1.3720043170906138e-05,18882,0.847474,725.167738782,122.75,-4.53479,1.00131,52.2857,363,-0.79662083732,0.84003,2601000,11938.323556553061,0.000915728,45430.3,1.10277e+08,-5.79528,-1.0,45515.1,22.7348,-1.53838,420562.993761,4252.68243441,121168.583304,495.302,52000,70890.8298854,13.1259,22830.892262,55851.1,1.27948,95.4667902183,51,144.914,275.491,241941.0,0.0222886,2.0,99.45828788899962,106.72547158099042,-1.0,9537.12,36819.0093457,467.879477243,-9.01248236671,-1188.40076462,6931.36690847,1257.49980629,56054.5,0.0513265,11701.0454421,0.00013720043352805078,6931.36690847,-157.639
1.0,233.3172639320037,-104.544026706,-0.258351,165305.0,20.4373,237021.0,-27.8888,11896.8,25.77907253599915,8353.77201283,1246.25,55.6918134189,-43431.9,1.0,2.0152798242634162e-05,19245,0.842024,705.918636017,6.57667,-4.45314,1.00004,52.453,363,-0.91847725205,0.835342,2651000,12171.402617011065,0.00147872,43019.4,9.88984e+07,-4.70081,-1.0,43484.4,22.8195,-2.21968,401894.216057,4412.10483317,109028.609332,492.597,53000,61762.966753,12.8913,16652.6970979,53338.1,1.23852,114.302441778,52,133.157,275.877,234040.0,-0.0649607,2.0,99.91045211899836,107.62773927700619,-1.0,8678.05,28873.5578646,407.63558057,-10.3721496968,-1220.93807709,8353.77201283,1122.52252956,53825.4,0.00111071,11896.2876836,0.000201527975150384,8353.77201283,-146.981
